# Region type : faceZone OutSurface
# Faces  :      514
# Area   :      4.06369499e+01
# Time          	areaAverage(surfaceInterpolate(p))
0.002           
155.532         	-1.03334983e-01
155.732         	-1.03334983e-01
155.932         	-1.03334983e-01
156.132         	-1.20658950e-01
156.332         	-1.20658950e-01
156.532         	-1.20658950e-01
156.732         	-1.20658950e-01
156.932         	-1.20658950e-01
157.132         	-1.20658950e-01
157.332         	-1.20658950e-01
157.532         	-1.20658950e-01
157.732         	-1.20658950e-01
157.932         	-1.20658950e-01
158.132         	-9.92427273e-02
158.332         	-9.92427273e-02
158.532         	-9.92427273e-02
158.732         	-9.92427273e-02
158.932         	-9.92427273e-02
159.132         	-9.92427273e-02
159.332         	-9.92427273e-02
159.532         	-9.92427273e-02
159.732         	-9.92427273e-02
159.932         	-9.92427273e-02
160.132         	-9.12582871e-02
160.332         	-9.12582871e-02
160.532         	-9.12582871e-02
160.732         	-9.12582871e-02
160.932         	-9.12582871e-02
161.132         	-9.12582871e-02
161.332         	-9.12582871e-02
161.532         	-9.12582871e-02
161.732         	-9.12582871e-02
161.932         	-9.12582871e-02
162.132         	-1.08989503e-01
162.332         	-1.08989503e-01
162.532         	-1.08989503e-01
162.732         	-1.08989503e-01
162.932         	-1.08989503e-01
163.132         	-1.08989503e-01
163.332         	-1.08989503e-01
163.532         	-1.08989503e-01
163.732         	-1.08989503e-01
163.932         	-1.08989503e-01
164.132         	-1.19837614e-01
164.332         	-1.19837614e-01
164.532         	-1.19837614e-01
164.732         	-1.19837614e-01
164.932         	-1.19837614e-01
165.132         	-1.19837614e-01
165.332         	-1.19837614e-01
165.532         	-1.19837614e-01
165.732         	-1.19837614e-01
165.932         	-1.19837614e-01
166.132         	-1.07713689e-01
166.332         	-1.07713689e-01
166.532         	-1.07713689e-01
166.732         	-1.07713689e-01
166.932         	-1.07713689e-01
167.132         	-1.07713689e-01
167.332         	-1.07713689e-01
167.532         	-1.07713689e-01
167.732         	-1.07713689e-01
167.932         	-1.07713689e-01
168.132         	-1.14105305e-01
168.332         	-1.14105305e-01
